Date,OrderID,SalesRepID,ProductID,CustomerID,Units,UnitPrice,TotalRevenue
20/12/2019,OR4311,EM002,PR002,C004,2,66,132
20/12/2019,OR4312,EM008,PR007,C005,2,45.9,91.8
20/12/2019,OR4313,EM001,PR010,C006,1,22.5,22.5
20/12/2019,OR4314,EM010,PR006,C007,4,91.8,367.2
20/12/2019,OR4315,EM007,PR002,C008,25,783.75,19593.75
20/12/2019,OR4316,EM011,PR009,C004,3,60,180
20/12/2019,OR4317,EM008,PR002,C005,3,99,297
20/12/2019,OR4318,EM001,PR003,C001,2,50,100
20/12/2019,OR4319,EM004,PR008,C001,2,50,100
20/12/2019,OR4320,EM007,PR002,C002,4,132,528
20/12/2019,OR4321,EM010,PR002,C003,1,33,33
20/12/2019,OR4322,EM010,PR006,C004,2,45.9,91.8
21/12/2019,OR4323,EM004,PR002,C005,1,32,32
21/12/2019,OR4324,EM011,PR009,C006,2,38,76
21/12/2019,OR4325,EM007,PR009,C007,3,63,189
21/12/2019,OR4326,EM003,PR006,C008,3,65.85,197.55
21/12/2019,OR4327,EM011,PR002,C004,2,64,128
21/12/2019,OR4328,EM012,PR005,C005,3,239.85,719.55
21/12/2019,OR4329,EM001,PR007,C001,3,68.85,206.55
21/12/2019,OR4330,EM001,PR008,C002,1,23,23
21/12/2019,OR4331,EM009,PR010,C003,1,22.5,22.5
21/12/2019,OR4332,EM013,PR004,C004,1,29,29
21/12/2019,OR4333,EM003,PR010,C005,4,94,376
21/12/2019,OR4334,EM007,PR007,C006,2,45.9,91.8
21/12/2019,OR4335,EM002,PR004,C007,2,60,120
21/12/2019,OR4336,EM011,PR004,C001,2,60,120
21/12/2019,OR4337,EM005,PR010,C002,3,70.5,211.5
21/12/2019,OR4338,EM007,PR012,C003,2,36,72
21/12/2019,OR4339,EM011,PR001,C004,3,59.85,179.55
21/12/2019,OR4340,EM004,PR011,C005,1,26.5,26.5
21/12/2019,OR4341,EM008,PR010,C006,21,448.98,9428.58
21/12/2019,OR4342,EM004,PR004,C007,2,60,120
21/12/2019,OR4343,EM009,PR004,C008,3,84,252
21/12/2019,OR4344,EM009,PR002,C004,1,33,33
21/12/2019,OR4345,EM013,PR007,C005,2,45.9,91.8
21/12/2019,OR4346,EM011,PR006,C001,2,45.9,91.8
21/12/2019,OR4347,EM006,PR007,C001,2,45.9,91.8
21/12/2019,OR4348,EM010,PR008,C002,2,48,96
21/12/2019,OR4349,EM001,PR007,C003,1,22.95,22.95
21/12/2019,OR4350,EM009,PR003,C004,1,23,23
21/12/2019,OR4351,EM002,PR009,C005,1,19,19
21/12/2019,OR4352,EM006,PR005,C006,9,719.55,6475.95
21/12/2019,OR4353,EM002,PR007,C007,1,22.95,22.95
21/12/2019,OR4354,EM012,PR002,C008,1,33,33
21/12/2019,OR4355,EM011,PR002,C004,3,99,297
21/12/2019,OR4356,EM010,PR011,C005,2,55,110
21/12/2019,OR4357,EM009,PR007,C001,2,45.9,91.8
21/12/2019,OR4358,EM004,PR007,C002,2,43.9,87.8
21/12/2019,OR4359,EM003,PR006,C003,2,45.9,91.8
21/12/2019,OR4360,EM015,PR001,C004,3,59.85,179.55
21/12/2019,OR4361,EM007,PR002,C005,2,68,136
21/12/2019,OR4362,EM012,PR002,C006,3,99,297
21/12/2019,OR4363,EM006,PR006,C007,4,91.8,367.2
21/12/2019,OR4364,EM003,PR001,C001,2,39.9,79.8
21/12/2019,OR4365,EM012,PR008,C002,3,75,225
21/12/2019,OR4366,EM011,PR008,C003,2,46,92
21/12/2019,OR4367,EM010,PR008,C004,3,72,216
21/12/2019,OR4368,EM008,PR002,C005,3,99,297
21/12/2019,OR4369,EM007,PR002,C006,1,33,33
21/12/2019,OR4370,EM010,PR011,C007,3,82.5,247.5
21/12/2019,OR4371,EM015,PR006,C008,15,327,4905
21/12/2019,OR4372,EM007,PR002,C004,2,66,132
21/12/2019,OR4373,EM010,PR002,C005,6,192,1152
21/12/2019,OR4374,EM012,PR003,C001,7,168,1176
21/12/2019,OR4375,EM012,PR002,C001,1,33,33
22/12/2019,OR4376,EM001,PR001,C002,20,379,7580
22/12/2019,OR4377,EM002,PR002,C003,1,33,33
22/12/2019,OR4378,EM010,PR010,C004,4,94,376
22/12/2019,OR4379,EM001,PR001,C005,2,39.9,79.8
22/12/2019,OR4380,EM013,PR006,C006,2,45.9,91.8
22/12/2019,OR4381,EM003,PR008,C007,2,50,100
22/12/2019,OR4382,EM015,PR007,C008,1,22.95,22.95
22/12/2019,OR4383,EM013,PR009,C004,3,60,180
22/12/2019,OR4384,EM001,PR002,C005,4,128,512
22/12/2019,OR4385,EM010,PR003,C001,3,72,216
22/12/2019,OR4386,EM004,PR004,C002,1,28,28
22/12/2019,OR4387,EM008,PR001,C003,2,37.9,75.8
22/12/2019,OR4388,EM006,PR003,C004,3,75,225
22/12/2019,OR4389,EM001,PR009,C005,1,20,20
22/12/2019,OR4390,EM003,PR003,C006,13,308.75,4013.75
22/12/2019,OR4391,EM002,PR003,C007,3,72,216
22/12/2019,OR4392,EM001,PR011,C001,2,55,110
22/12/2019,OR4393,EM013,PR003,C002,2,46,92
22/12/2019,OR4394,EM011,PR003,C003,3,69,207
22/12/2019,OR4395,EM001,PR002,C004,1,33,33
22/12/2019,OR4396,EM003,PR008,C005,3,75,225
22/12/2019,OR4397,EM007,PR003,C006,1,24,24
22/12/2019,OR4398,EM002,PR008,C007,1,25,25
22/12/2019,OR4399,EM011,PR001,C008,3,59.85,179.55
22/12/2019,OR4400,EM003,PR007,C004,1,22.95,22.95
22/12/2019,OR4401,EM011,PR007,C005,25,545,13625
22/12/2019,OR4402,EM001,PR007,C001,2,45.9,91.8
22/12/2019,OR4403,EM001,PR007,C001,2,45.9,91.8
22/12/2019,OR4404,EM003,PR008,C002,4,92,368
22/12/2019,OR4405,EM002,PR010,C003,3,67.5,202.5
22/12/2019,OR4406,EM011,PR012,C004,2,36,72
22/12/2019,OR4407,EM011,PR002,C005,12,364.8,4377.6
22/12/2019,OR4408,EM007,PR006,C006,11,239.8,2637.8
22/12/2019,OR4409,EM012,PR001,C007,3,59.85,179.55
22/12/2019,OR4410,EM011,PR008,C008,2,48,96
22/12/2019,OR4411,EM012,PR010,C004,3,70.5,211.5
22/12/2019,OR4412,EM011,PR003,C005,1,24,24
22/12/2019,OR4413,EM006,PR003,C001,1,25,25
22/12/2019,OR4414,EM010,PR006,C002,4,91.8,367.2
22/12/2019,OR4415,EM007,PR011,C003,2,53,106
22/12/2019,OR4416,EM003,PR003,C004,1,25,25
22/12/2019,OR4417,EM007,PR006,C005,2,45.9,91.8
22/12/2019,OR4418,EM001,PR001,C006,1,19.95,19.95
22/12/2019,OR4419,EM008,PR007,C007,3,65.85,197.55
22/12/2019,OR4420,EM014,PR002,C001,3,99,297
22/12/2019,OR4421,EM014,PR007,C002,23,479.55,11029.65
22/12/2019,OR4422,EM011,PR006,C003,3,68.85,206.55
22/12/2019,OR4423,EM006,PR008,C004,1,25,25
22/12/2019,OR4424,EM015,PR005,C005,2,159.9,319.8
22/12/2019,OR4425,EM013,PR008,C006,1,25,25
22/12/2019,OR4426,EM007,PR008,C007,3,75,225
22/12/2019,OR4427,EM002,PR010,C008,21,448.98,9428.58
22/12/2019,OR4428,EM003,PR002,C004,4,128,512
22/12/2019,OR4429,EM010,PR008,C005,2,48,96
22/12/2019,OR4430,EM010,PR008,C001,2,48,96
22/12/2019,OR4431,EM001,PR007,C001,3,68.85,206.55
22/12/2019,OR4432,EM002,PR001,C002,3,59.85,179.55
22/12/2019,OR4433,EM003,PR007,C003,3,65.85,197.55
22/12/2019,OR4434,EM013,PR008,C004,2,50,100
23/12/2019,OR4435,EM002,PR009,C005,2,40,80
23/12/2019,OR4436,EM005,PR001,C006,1,19.95,19.95
23/12/2019,OR4437,EM006,PR004,C007,1,30,30
23/12/2019,OR4438,EM015,PR008,C008,3,75,225
23/12/2019,OR4439,EM011,PR007,C004,1,21.95,21.95
23/12/2019,OR4440,EM012,PR003,C005,3,75,225
23/12/2019,OR4441,EM001,PR008,C001,2,46,92
23/12/2019,OR4442,EM008,PR010,C002,1,23.5,23.5
23/12/2019,OR4443,EM003,PR011,C003,3,79.5,238.5
23/12/2019,OR4444,EM013,PR009,C004,3,57,171
23/12/2019,OR4445,EM010,PR005,C005,2,159.9,319.8
23/12/2019,OR4446,EM009,PR010,C006,4,94,376
23/12/2019,OR4447,EM011,PR011,C007,2,53,106
23/12/2019,OR4448,EM002,PR006,C001,2,43.9,87.8
23/12/2019,OR4449,EM015,PR001,C002,1,19.95,19.95
23/12/2019,OR4450,EM004,PR003,C003,1,23,23
23/12/2019,OR4451,EM003,PR001,C004,3,59.85,179.55
23/12/2019,OR4452,EM008,PR006,C005,2,45.9,91.8
23/12/2019,OR4453,EM009,PR002,C006,2,66,132
23/12/2019,OR4454,EM005,PR010,C007,1,23.5,23.5
23/12/2019,OR4455,EM015,PR002,C008,3,99,297
23/12/2019,OR4456,EM006,PR005,C004,2,159.9,319.8
23/12/2019,OR4457,EM009,PR012,C005,11,188.1,2069.1
23/12/2019,OR4458,EM011,PR006,C001,1,22.95,22.95
23/12/2019,OR4459,EM012,PR005,C001,3,239.85,719.55
23/12/2019,OR4460,EM011,PR007,C002,3,68.85,206.55
23/12/2019,OR4461,EM012,PR010,C003,2,47,94
23/12/2019,OR4462,EM007,PR002,C004,3,99,297
23/12/2019,OR4463,EM015,PR007,C005,5,114.75,573.75
23/12/2019,OR4464,EM012,PR001,C006,1,19.95,19.95
23/12/2019,OR4465,EM010,PR007,C007,2,45.9,91.8
23/12/2019,OR4466,EM004,PR009,C008,10,210,2100
23/12/2019,OR4467,EM009,PR001,C004,2,39.9,79.8
23/12/2019,OR4468,EM012,PR006,C005,2,45.9,91.8
23/12/2019,OR4469,EM007,PR004,C001,4,116,464
23/12/2019,OR4470,EM006,PR006,C002,1,22.95,22.95
23/12/2019,OR4471,EM007,PR006,C003,2,45.9,91.8
23/12/2019,OR4472,EM003,PR010,C004,3,70.5,211.5
23/12/2019,OR4473,EM013,PR005,C005,3,239.85,719.55
23/12/2019,OR4474,EM012,PR001,C006,13,246.35,3202.55
23/12/2019,OR4475,EM001,PR008,C007,2,48,96
23/12/2019,OR4476,EM001,PR002,C001,1,34,34
23/12/2019,OR4477,EM002,PR007,C002,10,229.5,2295
23/12/2019,OR4478,EM001,PR008,C003,1,24,24
23/12/2019,OR4479,EM011,PR009,C004,2,40,80
23/12/2019,OR4480,EM003,PR011,C005,2,55,110
23/12/2019,OR4481,EM011,PR009,C006,1,20,20
24/12/2019,OR4482,EM001,PR002,C007,17,516.8,8785.6
24/12/2019,OR4483,EM013,PR006,C008,2,45.9,91.8
24/12/2019,OR4484,EM013,PR006,C004,2,45.9,91.8
24/12/2019,OR4485,EM002,PR009,C005,1,19,19
24/12/2019,OR4486,EM010,PR010,C001,2,47,94
24/12/2019,OR4487,EM011,PR002,C001,3,99,297
24/12/2019,OR4488,EM012,PR011,C002,1,27.5,27.5
24/12/2019,OR4489,EM010,PR006,C003,2,45.9,91.8
24/12/2019,OR4490,EM006,PR002,C004,8,272,2176
24/12/2019,OR4491,EM011,PR002,C005,2,64,128
24/12/2019,OR4492,EM001,PR002,C006,2,68,136
24/12/2019,OR4493,EM008,PR008,C007,1,23,23
24/12/2019,OR4494,EM001,PR001,C008,4,79.8,319.2
24/12/2019,OR4495,EM006,PR006,C004,3,68.85,206.55
24/12/2019,OR4496,EM009,PR009,C005,3,57,171
24/12/2019,OR4497,EM013,PR001,C001,1,19.95,19.95
24/12/2019,OR4498,EM011,PR007,C002,1,21.95,21.95
24/12/2019,OR4499,EM010,PR010,C003,3,70.5,211.5
24/12/2019,OR4500,EM012,PR008,C004,3,72,216
24/12/2019,OR4501,EM007,PR002,C005,3,99,297
24/12/2019,OR4502,EM011,PR012,C006,3,54,162
24/12/2019,OR4503,EM011,PR008,C007,16,349.6,5593.6
24/12/2019,OR4504,EM004,PR008,C001,2,50,100
24/12/2019,OR4505,EM007,PR009,C002,2,40,80
24/12/2019,OR4506,EM001,PR006,C003,3,68.85,206.55
24/12/2019,OR4507,EM009,PR001,C004,2,39.9,79.8
24/12/2019,OR4508,EM001,PR008,C005,3,72,216
24/12/2019,OR4509,EM011,PR007,C006,1,22.95,22.95
24/12/2019,OR4510,EM007,PR006,C007,3,68.85,206.55
24/12/2019,OR4511,EM007,PR007,C008,2,45.9,91.8
24/12/2019,OR4512,EM001,PR009,C004,3,57,171
24/12/2019,OR4513,EM004,PR006,C005,4,87.8,351.2
24/12/2019,OR4514,EM002,PR009,C001,3,60,180
24/12/2019,OR4515,EM001,PR007,C001,3,68.85,206.55
24/12/2019,OR4516,EM001,PR002,C002,3,99,297
24/12/2019,OR4517,EM011,PR010,C003,3,70.5,211.5
24/12/2019,OR4518,EM013,PR003,C004,2,46,92
24/12/2019,OR4519,EM007,PR002,C005,2,68,136
24/12/2019,OR4520,EM014,PR007,C006,2,45.9,91.8
24/12/2019,OR4521,EM010,PR004,C007,2,58,116
24/12/2019,OR4522,EM013,PR001,C008,2,39.9,79.8
24/12/2019,OR4523,EM005,PR008,C004,1,24,24
24/12/2019,OR4524,EM011,PR006,C005,2,45.9,91.8
24/12/2019,OR4525,EM011,PR007,C001,2,43.9,87.8
24/12/2019,OR4526,EM002,PR009,C002,2,38,76
24/12/2019,OR4527,EM010,PR010,C003,1,23.5,23.5
24/12/2019,OR4528,EM011,PR001,C004,2,39.9,79.8
24/12/2019,OR4529,EM012,PR007,C005,1,22.95,22.95
24/12/2019,OR4530,EM005,PR012,C006,1,18,18
24/12/2019,OR4531,EM009,PR007,C007,1,22.95,22.95
24/12/2019,OR4532,EM003,PR010,C001,15,334.95,5024.25
24/12/2019,OR4533,EM014,PR006,C002,3,68.85,206.55
24/12/2019,OR4534,EM003,PR004,C003,3,87,261
24/12/2019,OR4535,EM001,PR007,C004,2,45.9,91.8
25/12/2019,OR4536,EM012,PR007,C005,1,22.95,22.95
25/12/2019,OR4537,EM011,PR006,C006,1,21.95,21.95
25/12/2019,OR4538,EM012,PR007,C007,2,45.9,91.8
25/12/2019,OR4539,EM008,PR007,C008,1,21.95,21.95
25/12/2019,OR4540,EM004,PR003,C004,2,50,100
25/12/2019,OR4541,EM002,PR008,C005,2,46,92
25/12/2019,OR4542,EM011,PR007,C001,3,68.85,206.55
25/12/2019,OR4543,EM014,PR012,C001,2,36,72
25/12/2019,OR4544,EM001,PR008,C002,1,23,23
25/12/2019,OR4545,EM010,PR011,C003,1,27.5,27.5
25/12/2019,OR4546,EM002,PR006,C004,1,22.95,22.95
25/12/2019,OR4547,EM006,PR009,C005,2,42,84
25/12/2019,OR4548,EM009,PR001,C006,2,39.9,79.8
25/12/2019,OR4549,EM014,PR011,C007,2,55,110
25/12/2019,OR4550,EM011,PR007,C008,3,65.85,197.55
25/12/2019,OR4551,EM009,PR007,C004,3,68.85,206.55
25/12/2019,OR4552,EM001,PR009,C005,2,42,84
25/12/2019,OR4553,EM006,PR004,C001,3,90,270
25/12/2019,OR4554,EM010,PR002,C002,1,33,33
25/12/2019,OR4555,EM005,PR007,C003,2,45.9,91.8
25/12/2019,OR4556,EM006,PR001,C004,2,39.9,79.8
25/12/2019,OR4557,EM003,PR007,C005,2,45.9,91.8
25/12/2019,OR4558,EM012,PR002,C006,3,99,297
25/12/2019,OR4559,EM011,PR004,C007,2,58,116
25/12/2019,OR4560,EM009,PR007,C001,1,22.95,22.95
25/12/2019,OR4561,EM006,PR007,C002,2,45.9,91.8
25/12/2019,OR4562,EM002,PR001,C003,3,59.85,179.55
25/12/2019,OR4563,EM007,PR001,C004,19,360.05,6840.95
25/12/2019,OR4564,EM011,PR007,C005,4,91.8,367.2
25/12/2019,OR4565,EM002,PR006,C006,2,45.9,91.8
25/12/2019,OR4566,EM003,PR003,C007,2,46,92
25/12/2019,OR4567,EM007,PR008,C008,2,50,100
25/12/2019,OR4568,EM012,PR002,C004,2,66,132
25/12/2019,OR4569,EM014,PR012,C005,2,36,72
25/12/2019,OR4570,EM007,PR005,C001,3,239.85,719.55
25/12/2019,OR4571,EM014,PR008,C001,3,72,216
25/12/2019,OR4572,EM009,PR001,C002,3,59.85,179.55
25/12/2019,OR4573,EM012,PR001,C003,3,59.85,179.55
25/12/2019,OR4574,EM001,PR003,C004,1,24,24
25/12/2019,OR4575,EM003,PR007,C005,3,68.85,206.55
25/12/2019,OR4576,EM013,PR007,C006,2,43.9,87.8
25/12/2019,OR4577,EM007,PR002,C007,3,99,297
25/12/2019,OR4578,EM010,PR008,C008,3,72,216
25/12/2019,OR4579,EM011,PR009,C004,3,57,171
25/12/2019,OR4580,EM008,PR005,C005,2,159.9,319.8
25/12/2019,OR4581,EM011,PR009,C001,1,21,21
25/12/2019,OR4582,EM001,PR004,C002,3,84,252
25/12/2019,OR4583,EM010,PR006,C003,3,68.85,206.55
25/12/2019,OR4584,EM001,PR010,C004,1,22.5,22.5
25/12/2019,OR4585,EM014,PR006,C005,3,68.85,206.55
25/12/2019,OR4586,EM002,PR002,C006,14,425.6,5958.4
25/12/2019,OR4587,EM009,PR010,C007,3,70.5,211.5
25/12/2019,OR4588,EM001,PR007,C001,3,68.85,206.55
25/12/2019,OR4589,EM003,PR005,C002,19,1443.05,27417.95
25/12/2019,OR4590,EM008,PR002,C003,1,33,33
25/12/2019,OR4591,EM010,PR008,C004,2,48,96
25/12/2019,OR4592,EM005,PR007,C005,2,45.9,91.8
25/12/2019,OR4593,EM011,PR007,C006,2,45.9,91.8
25/12/2019,OR4594,EM010,PR001,C007,2,39.9,79.8
26/12/2019,OR4595,EM003,PR002,C008,2,68,136
26/12/2019,OR4596,EM007,PR009,C004,1,21,21
26/12/2019,OR4597,EM014,PR002,C005,1,33,33
26/12/2019,OR4598,EM004,PR002,C001,3,96,288
26/12/2019,OR4599,EM010,PR010,C001,3,70.5,211.5
26/12/2019,OR4600,EM010,PR007,C002,19,414.2,7869.8
26/12/2019,OR4601,EM001,PR006,C003,2,45.9,91.8
26/12/2019,OR4602,EM009,PR005,C004,2,159.9,319.8
26/12/2019,OR4603,EM005,PR004,C005,4,116,464
26/12/2019,OR4604,EM009,PR002,C006,2,66,132
26/12/2019,OR4605,EM010,PR007,C007,3,68.85,206.55
26/12/2019,OR4606,EM013,PR012,C008,3,54,162
26/12/2019,OR4607,EM010,PR004,C004,3,84,252
26/12/2019,OR4608,EM001,PR001,C005,2,37.9,75.8
26/12/2019,OR4609,EM001,PR002,C001,9,306,2754
26/12/2019,OR4610,EM011,PR001,C002,1,19.95,19.95
26/12/2019,OR4611,EM001,PR009,C003,2,40,80
26/12/2019,OR4612,EM014,PR001,C004,18,341.1,6139.8
26/12/2019,OR4613,EM008,PR003,C005,1,24,24
26/12/2019,OR4614,EM010,PR009,C006,3,60,180
26/12/2019,OR4615,EM002,PR006,C007,2,45.9,91.8
26/12/2019,OR4616,EM012,PR009,C001,18,359.1,6463.8
26/12/2019,OR4617,EM004,PR003,C002,11,261.25,2873.75
26/12/2019,OR4618,EM007,PR006,C003,16,348.8,5580.8
26/12/2019,OR4619,EM008,PR002,C004,3,99,297
26/12/2019,OR4620,EM006,PR001,C005,4,79.8,319.2
26/12/2019,OR4621,EM013,PR002,C006,23,721.05,16584.15
26/12/2019,OR4622,EM011,PR001,C007,1,19.95,19.95
26/12/2019,OR4623,EM001,PR011,C008,2,55,110
26/12/2019,OR4624,EM002,PR006,C004,2,45.9,91.8
26/12/2019,OR4625,EM015,PR012,C005,2,38,76
26/12/2019,OR4626,EM003,PR008,C001,1,23,23
26/12/2019,OR4627,EM001,PR002,C001,1,32,32
26/12/2019,OR4628,EM008,PR007,C002,4,91.8,367.2
26/12/2019,OR4629,EM014,PR012,C003,2,36,72
26/12/2019,OR4630,EM001,PR011,C004,2,55,110
26/12/2019,OR4631,EM001,PR002,C005,1,32,32
26/12/2019,OR4632,EM011,PR002,C006,3,102,306
26/12/2019,OR4633,EM007,PR010,C007,2,47,94
26/12/2019,OR4634,EM009,PR010,C008,23,513.59,11812.57
26/12/2019,OR4635,EM011,PR008,C004,2,48,96
26/12/2019,OR4636,EM011,PR006,C005,3,65.85,197.55
26/12/2019,OR4637,EM009,PR006,C001,4,91.8,367.2
26/12/2019,OR4638,EM011,PR008,C002,2,46,92
26/12/2019,OR4639,EM009,PR007,C003,2,45.9,91.8
26/12/2019,OR4640,EM010,PR012,C004,2,36,72
26/12/2019,OR4641,EM011,PR006,C005,16,333.6,5337.6
26/12/2019,OR4642,EM008,PR008,C006,2,48,96
26/12/2019,OR4643,EM007,PR009,C007,3,63,189
26/12/2019,OR4644,EM011,PR002,C001,11,344.85,3793.35
26/12/2019,OR4645,EM003,PR005,C002,4,303.8,1215.2
26/12/2019,OR4646,EM010,PR001,C003,2,39.9,79.8
26/12/2019,OR4647,EM010,PR004,C004,3,84,252
26/12/2019,OR4648,EM002,PR007,C005,2,45.9,91.8
26/12/2019,OR4649,EM010,PR002,C006,1,33,33
26/12/2019,OR4650,EM012,PR002,C007,3,102,306
26/12/2019,OR4651,EM007,PR008,C008,3,75,225
26/12/2019,OR4652,EM006,PR002,C004,3,102,306
27/12/2019,OR4653,EM015,PR002,C005,2,68,136
27/12/2019,OR4654,EM012,PR006,C001,1,22.95,22.95
27/12/2019,OR4655,EM002,PR002,C001,2,66,132
27/12/2019,OR4656,EM003,PR001,C002,2,39.9,79.8
27/12/2019,OR4657,EM014,PR002,C003,1,32,32
27/12/2019,OR4658,EM007,PR006,C004,1,22.95,22.95
27/12/2019,OR4659,EM013,PR006,C005,1,22.95,22.95
27/12/2019,OR4660,EM010,PR003,C006,2,48,96
27/12/2019,OR4661,EM008,PR006,C007,23,479.55,11029.65
27/12/2019,OR4662,EM001,PR003,C008,2,48,96
27/12/2019,OR4663,EM007,PR006,C004,2,45.9,91.8
27/12/2019,OR4664,EM013,PR006,C005,1,22.95,22.95
27/12/2019,OR4665,EM011,PR007,C001,3,68.85,206.55
27/12/2019,OR4666,EM003,PR001,C002,2,39.9,79.8
27/12/2019,OR4667,EM002,PR001,C003,1,19.95,19.95
27/12/2019,OR4668,EM010,PR008,C004,2,48,96
27/12/2019,OR4669,EM001,PR012,C005,2,38,76
27/12/2019,OR4670,EM012,PR008,C006,3,75,225
27/12/2019,OR4671,EM009,PR001,C007,2,37.9,75.8
27/12/2019,OR4672,EM007,PR010,C001,3,70.5,211.5
27/12/2019,OR4673,EM013,PR001,C002,3,59.85,179.55
27/12/2019,OR4674,EM013,PR012,C003,1,18,18
27/12/2019,OR4675,EM002,PR006,C004,2,45.9,91.8
27/12/2019,OR4676,EM009,PR001,C005,2,37.9,75.8
27/12/2019,OR4677,EM003,PR003,C006,1,23,23
27/12/2019,OR4678,EM003,PR012,C007,1,19,19
27/12/2019,OR4679,EM007,PR003,C008,16,364.8,5836.8
27/12/2019,OR4680,EM003,PR011,C004,3,82.5,247.5
27/12/2019,OR4681,EM010,PR003,C005,2,48,96
27/12/2019,OR4682,EM006,PR003,C001,2,50,100
27/12/2019,OR4683,EM004,PR008,C001,24,570,13680
27/12/2019,OR4684,EM011,PR006,C002,3,65.85,197.55
27/12/2019,OR4685,EM008,PR004,C003,2,58,116
27/12/2019,OR4686,EM003,PR004,C004,3,84,252
27/12/2019,OR4687,EM008,PR008,C005,24,547.2,13132.8
27/12/2019,OR4688,EM010,PR006,C006,2,45.9,91.8
27/12/2019,OR4689,EM009,PR008,C007,2,48,96
27/12/2019,OR4690,EM013,PR004,C008,2,60,120
27/12/2019,OR4691,EM011,PR011,C004,2,53,106
27/12/2019,OR4692,EM011,PR001,C005,3,59.85,179.55
27/12/2019,OR4693,EM013,PR002,C001,3,102,306
27/12/2019,OR4694,EM006,PR004,C002,2,60,120
27/12/2019,OR4695,EM009,PR003,C003,3,72,216
27/12/2019,OR4696,EM012,PR002,C004,3,102,306
27/12/2019,OR4697,EM003,PR007,C005,1,22.95,22.95
27/12/2019,OR4698,EM009,PR008,C006,3,72,216
27/12/2019,OR4699,EM003,PR004,C007,2,56,112
27/12/2019,OR4700,EM005,PR001,C001,3,59.85,179.55
27/12/2019,OR4701,EM007,PR006,C002,2,45.9,91.8
27/12/2019,OR4702,EM007,PR001,C003,3,59.85,179.55
27/12/2019,OR4703,EM012,PR004,C004,19,523.45,9945.55
27/12/2019,OR4704,EM015,PR003,C005,1,25,25
27/12/2019,OR4705,EM001,PR001,C006,2,39.9,79.8
27/12/2019,OR4706,EM007,PR001,C007,3,59.85,179.55
27/12/2019,OR4707,EM011,PR007,C008,3,65.85,197.55
27/12/2019,OR4708,EM010,PR006,C004,1,21.95,21.95
27/12/2019,OR4709,EM001,PR002,C005,9,306,2754
27/12/2019,OR4710,EM003,PR004,C001,2,60,120
27/12/2019,OR4711,EM002,PR003,C001,1,24,24
27/12/2019,OR4712,EM012,PR006,C002,6,137.7,826.2
27/12/2019,OR4713,EM012,PR009,C003,2,40,80
27/12/2019,OR4714,EM011,PR010,C004,3,67.5,202.5
28/12/2019,OR4715,EM011,PR011,C005,1,26.5,26.5
28/12/2019,OR4716,EM007,PR009,C006,3,63,189
28/12/2019,OR4717,EM001,PR008,C007,1,23,23
28/12/2019,OR4718,EM001,PR006,C008,2,43.9,87.8
28/12/2019,OR4719,EM008,PR002,C004,2,66,132
28/12/2019,OR4720,EM014,PR001,C005,1,18.95,18.95
28/12/2019,OR4721,EM004,PR001,C001,2,39.9,79.8
28/12/2019,OR4722,EM007,PR001,C002,1,19.95,19.95
28/12/2019,OR4723,EM001,PR001,C003,1,19.95,19.95
28/12/2019,OR4724,EM015,PR008,C004,5,125,625
28/12/2019,OR4725,EM010,PR004,C005,2,56,112
28/12/2019,OR4726,EM010,PR006,C006,2,45.9,91.8
28/12/2019,OR4727,EM003,PR012,C007,3,57,171
28/12/2019,OR4728,EM011,PR008,C001,4,96,384
28/12/2019,OR4729,EM006,PR006,C002,3,68.85,206.55
28/12/2019,OR4730,EM011,PR006,C003,2,43.9,87.8
28/12/2019,OR4731,EM010,PR006,C004,3,68.85,206.55
28/12/2019,OR4732,EM003,PR008,C005,3,75,225
28/12/2019,OR4733,EM008,PR006,C006,2,45.9,91.8
28/12/2019,OR4734,EM010,PR005,C007,3,227.85,683.55
28/12/2019,OR4735,EM010,PR006,C008,3,68.85,206.55
28/12/2019,OR4736,EM012,PR003,C004,11,250.8,2758.8
28/12/2019,OR4737,EM002,PR006,C005,3,68.85,206.55
28/12/2019,OR4738,EM014,PR006,C001,3,65.85,197.55
28/12/2019,OR4739,EM012,PR006,C001,3,68.85,206.55
28/12/2019,OR4740,EM013,PR001,C002,2,39.9,79.8
28/12/2019,OR4741,EM015,PR005,C003,3,239.85,719.55
28/12/2019,OR4742,EM014,PR008,C004,1,24,24
28/12/2019,OR4743,EM011,PR001,C005,2,37.9,75.8
28/12/2019,OR4744,EM004,PR006,C006,25,545,13625
28/12/2019,OR4745,EM006,PR002,C007,1,34,34
28/12/2019,OR4746,EM006,PR002,C008,2,68,136
28/12/2019,OR4747,EM013,PR001,C004,3,56.85,170.55
28/12/2019,OR4748,EM004,PR006,C005,19,414.2,7869.8
28/12/2019,OR4749,EM004,PR002,C001,2,68,136
28/12/2019,OR4750,EM007,PR005,C002,1,79.95,79.95
28/12/2019,OR4751,EM014,PR002,C003,23,699.2,16081.6
28/12/2019,OR4752,EM007,PR001,C004,3,59.85,179.55
28/12/2019,OR4753,EM006,PR008,C005,3,75,225
28/12/2019,OR4754,EM015,PR001,C006,2,39.9,79.8
28/12/2019,OR4755,EM012,PR006,C007,3,68.85,206.55
28/12/2019,OR4756,EM001,PR003,C001,2,50,100
28/12/2019,OR4757,EM007,PR004,C002,17,484.5,8236.5
28/12/2019,OR4758,EM014,PR002,C003,2,66,132
